folder_name,clip_name,frame_start,frame_end,human_id,object_id,action,comment,Unnamed: 8
20200601,clip_24_1050,75,82,15103,15102,ride,,
20200601,clip_24_1050,85,93,15103,15102,ride,,
20200601,clip_24_1050,85,98,15104,15105,ride,,
20200601,clip_24_1050,102,107,15104,15105,ride,,
20200601,clip_24_1050,86,89,15107,15106,ride,,
20200601,clip_24_1050,94,98,15107,15106,ride,,
20200601,clip_24_1050,87,99,15109,15108,ride,,
20200601,clip_24_1050,106,108,15109,15108,ride,,
20200601,clip_30_1335,0,7,15327,15328,ride,,
20200601,clip_30_1335,28,32,15358,15357,walk,,
20200601,clip_30_1335,33,67,15358,15357,hold,,
20200601,clip_30_1335,68,78,15358,15357,walk,,
20200601,clip_30_1335,79,91,15358,15357,ride,,
20200601,clip_30_1335,96,99,15358,15357,ride,,
20200601,clip_30_1335,32,48,15360,15359,hold,,
20200601,clip_30_1335,52,58,15360,15359,hold,,
20200601,clip_30_1335,59,87,15360,15359,ride,,
20200601,clip_30_1335,91,92,15360,15359,ride,,
20200601,clip_30_1335,54,58,15346,15347,ride,,
20200601,clip_30_1335,62,69,15346,15347,ride,,
20200601,clip_30_1335,77,80,15350,15349,ride,,
20200601,clip_30_1335,84,85,15350,15349,ride,,
20200601,clip_30_1335,89,109,15350,15349,ride,,
20200601,clip_32_1431,0,4,15422,15421,walk,,
20200601,clip_32_1431,62,70,15457,15458,ride,,
20200601,clip_32_1431,90,103,15448,15467,ride,,
20200601,clip_34_1527,0,2,15549,15562,ride, ,
20200601,clip_34_1527,4,13,15549,15562,ride,,
20200601,clip_34_1527,0,3,15550,15563,ride,,
20200601,clip_34_1527,5,13,15550,15563,ride,,
20200601,clip_34_1527,1,9,15557,15565,ride,,
20200601,clip_34_1527,13,23,15557,15565,ride,,
20200601,clip_34_1527,20,40,15567,15568,ride,,
20200601,clip_34_1527,48,52,15567,15568,ride,,
20200601,clip_34_1527,33,45,15551,15571,ride,,
20200601,clip_34_1527,37,45,15572,15573,ride,,
20200601,clip_34_1527,60,74,15574,15574,ride,,
20200601,clip_34_1527,61,75,15576,15577,ride,,
20200601,clip_34_1527,82,95,15589,15590,ride,,
20200601,clip_34_1527,103,114,15589,15590,ride,,
20200601,clip_34_1527,92,98,15599,15560,ride,,
20200601,clip_34_1527,101,109,15599,15560,ride,,
20200601,clip_36_1614,2,32,15649,15650,walk,,
20200601,clip_36_1614,42,55,15649,15650,walk,,
20200601,clip_36_1614,12,14,15663,15664,ride,,
20200601,clip_36_1614,16,17,15663,15664,ride,,
20200601,clip_36_1614,19,20,15663,15664,ride,,
20200601,clip_36_1614,13,20,15666,15665,ride,,
20200601,clip_36_1614,23,27,15666,15665,ride,,
20200601,clip_36_1614,21,35,15669,15670,ride,,
20200601,clip_36_1614,62,63,15682,15683,ride,,
20200601,clip_36_1614,65,72,15682,15683,ride,,
20200601,clip_36_1614,78,86,15682,15683,ride,,
20200601,clip_36_1614,63,73,15685,15684,ride,,
20200601,clip_36_1614,80,86,15685,15684,ride,,
20200601,clip_36_1614,108,114,15707,15708,ride,,
20200528,clip_12_0536,42,47,146079,146080,ride,,
20200528,clip_14_0622,0,2,146082,146083,ride,,
20200528,clip_14_0622,4,9,146082,146083,ride,,
20200528,clip_14_0622,34,40,146087,146088,ride,,
20200528,clip_14_0622,43,46,146087,146088,ride,,
20200528,clip_16_0718,0,5,146097,146098,ride,,
20200528,clip_16_0718,8,13,146097,146098,ride,,
20200528,clip_16_0718,44,48,146106,146108,ride,,
20200528,clip_16_0718,50,54,146106,146108,ride,,
20200528,clip_16_0718,112,119,146109,146110,ride,,
20200528,clip_18_0814,0,5,146142,146134,ride,,
20200528,clip_18_0814,7,9,146142,146134,ride,,
20200528,clip_18_0814,10,37,146142,146134,hold,,
20200528,clip_18_0814,38,39,146142,146134,park,,
20200528,clip_18_0814,52,55,146142,146134,pickup,,
20200528,clip_18_0814,56,79,146142,146134,ride,,
20200528,clip_18_0814,62,64,146142,146134,ride,,
20200528,clip_18_0814,62,64,146142,146134,ride,,
20200528,clip_18_0814,58,64,146144,146145,ride,,
20200528,clip_18_0814,66,71,146144,146145,ride,,
20200528,clip_20_0910,31,35,146162,146170,ride,,
20200528,clip_20_0910,37,39,146162,146170,ride,,
20200528,clip_22_1006,102,107,146207,146203,ride,,
20200528,clip_22_1006,109,114,146207,146203,ride,,
20200528,clip_24_1102,89,95,146237,146236,ride,,
20200528,clip_24_1102,97,103,146237,146236,ride,,
20200528,clip_24_1102,108,114,10484,10483,ride,,
20200528,clip_24_1102,117,119,10484,10483,ride,,
20200528,clip_26_1158,0,5,146281,146280,ride,,
20200528,clip_26_1158,11,15,146290,146291,ride,,
20200528,clip_26_1158,18,22,146290,146291,ride,,
20200528,clip_26_1158,22,27,146285,146286,ride,,
20200528,clip_26_1158,30,33,146285,146286,ride,,
20200528,clip_26_1158,102,112,146300,146301,ride,,
20200528,clip_26_1158,113,114,146300,146301,park,,
20200528,clip_26_1158,115,119,146300,146301,hold,,
20200528,clip_28_1240,3,5,146346,146347,ride,,
20200528,clip_28_1240,9,12,146346,146347,ride,,
20200528,clip_28_1240,9,14,146362,146363,ride,,
20200528,clip_28_1240,18,28,146362,146363,ride,,
20200528,clip_28_1240,71,74,146368,146369,ride,,
20200528,clip_28_1240,82,88,146368,146369,ride,,
20200528,clip_28_1240,72,80,146370,146371,ride,,
20200528,clip_28_1240,85,88,146370,146371,ride,,
20200528,clip_28_1240,77,85,146373,146374,walk,,
20200528,clip_28_1240,89,98,146372,146374,walk,,
20200528,clip_28_1240,96,106,146378,146379,ride,,
20200528,clip_30_1336,0,119,11562,11563,park,,
20200528,clip_30_1336,46,55,147319,147320,ride,,
20200528,clip_30_1336,47,57,147322,147321,ride,,
20200528,clip_30_1336,58,64,147319,147320,ride,,
20200528,clip_30_1336,60,65,147322,147321,ride,,
20200528,clip_30_1336,97,103,147331,147332,ride,,
20200528,clip_30_1336,106,113,147331,147332,ride,,
20200528,clip_30_1336,97,112,147334,147333,ride,,
20200528,clip_30_1336,118,119,147334,147333,ride,,
20200528,clip_32_1432,71,82,146473,146474,walk,,
20200528,clip_32_1432,85,108,146473,146474,walk,,
20200528,clip_32_1432,87,97,146476,146475,ride,,
20200528,clip_32_1432,102,108,146476,146475,ride,,
20200528,clip_32_1432,114,118,146477,146478,ride,,
20200528,clip_34_1518,12,16,146538,146539,ride,,
20200528,clip_34_1518,22,25,146542,146543,ride,,
20200528,clip_34_1518,27,32,146542,146543,ride,,
20200528,clip_34_1518,27,38,146550,146551,ride,,
20200528,clip_36_1614,28,36,146632,146633,ride,,
20200528,clip_36_1614,39,48,146632,146633,ride,,
20200528,clip_36_1614,53,58,146637,146638,ride,,
20200528,clip_36_1614,64,69,146637,146638,ride,,
20200528,clip_36_1614,53,60,146630,146639,ride,,
20200528,clip_36_1614,63,70,146630,146639,ride,,
20200528,clip_36_1614,98,107,146649,146650,ride,,
20200528,clip_36_1614,111,119,146649,146650,ride,,
20200528,clip_36_1614,111,119,146651,146652,ride,,
20200528,clip_38_1710,0,4,146705,146710,ride,,
20200528,clip_38_1710,8,18,146705,146710,ride,,
20200528,clip_38_1710,0,6,146709,146711,ride,,
20200528,clip_38_1710,9,18,146709,146711,ride,,
20200528,clip_38_1710,15,21,146721,146722,ride,,
20200528,clip_38_1710,25,29,146721,146722,ride,,
20200528,clip_38_1710,42,59,146728,146745,walk,,
20200528,clip_38_1710,60,69,146728,146745,hold,,
20200528,clip_38_1710,70,76,146728,146745,walk,,
20200528,clip_38_1710,86,111,146728,146745,walk,,
20200528,clip_40_1803,58,60,146832,146807,ride,,
20200528,clip_40_1803,65,70,146832,146807,ride,,
20200528,clip_40_1803,55,61,146831,146808,ride,,
20200528,clip_40_1803,66,71,146831,146808,ride,,
20200528,clip_40_1803,106,112,146834,146822,ride,,
20200528,clip_40_1803,106,113,146833,146823,ride,,
20200528,clip_42_1859,0,13,146894,146932,walk,,
20200528,clip_42_1859,8,19,146930,146903,ride,,
20200528,clip_42_1859,30,41,146930,146903,ride,,
20200528,clip_42_1859,33,43,146908,146907,ride,,
20200528,clip_42_1859,53,58,146908,146907,ride,,
20200528,clip_42_1859,33,44,146909,146910,ride,,
20200528,clip_42_1859,36,44,146913,146912,ride,,
20200528,clip_42_1859,56,63,146913,146912,ride,,
20200528,clip_42_1859,49,61,146917,146916,ride,,
20200528,clip_42_1859,65,84,146917,146916,ride,,
20200528,clip_42_1859,54,61,146919,146918,ride,,
20200528,clip_42_1859,63,70,146919,146918,ride,,
20200528,clip_42_1859,96,105,146893,146924,ride,,
20200528,clip_42_1859,110,119,146893,146924,ride,,
20200528,clip_42_1859,96,109,146898,146923,ride,,
20200528,clip_42_1859,114,119,146898,146923,ride,,
20200528,clip_44_1955,0,7,147010,147014,ride,,
20200528,clip_44_1955,18,67,147010,147014,ride,,
20200606,clip_0_0000,51,52,19599,19598,ride,,
20200606,clip_22_0950,52,59,19651,19652,ride,,
20200606,clip_22_0950,63,71,19651,19652,ride,,
20200606,clip_26_1121,105,108,19708,19707,ride,,
20200606,clip_28_1217,112,119,19728,19729,ride,,
20200606,clip_30_1313,71,79,19787,19788,ride,,
20200606,clip_30_1313,81,90,19787,19788,ride,,
20200606,clip_32_1409,33,45,19830,19831,ride,,
20200606,clip_32_1409,48,56,19830,19831,ride,,
20200606,clip_34_1505,0,103,19864,19866,hold,,
20200606,clip_36_1601,48,58,19912,19913,ride,,
20200606,clip_36_1601,60,67,19912,19913,ride,,
20200606,clip_36_1601,55,61,19914,19915,ride,,
20200606,clip_36_1601,63,69,19914,19915,ride,,
20200606,clip_36_1601,67,79,19916,19917,ride,,
20200606,clip_36_1601,83,85,19916,19917,ride,,
20200606,clip_36_1601,81,88,19919,19918,ride,,
20200606,clip_36_1601,91,100,19919,19918,ride,,
20200606,clip_36_1601,82,90,19920,19921,ride,,
20200606,clip_36_1601,92,101,19920,19921,ride,,
20200606,clip_38_1657,12,15,19961,19963,ride,,
20200606,clip_38_1657,18,30,19961,19963,ride,,
20200606,clip_38_1657,33,36,19961,19963,ride,,
20200606,clip_38_1657,61,72,19966,19967,ride,,
20200606,clip_38_1657,76,84,19966,19967,ride,,
20200606,clip_40_1739,78,83,20033,20034,ride,,
20200606,clip_40_1739,86,95,20033,20034,ride,,
20200606,clip_44_1931,92,105,20124,20125,ride,,
20200606,clip_44_1931,108,108,20124,20125,ride,,
20200606,clip_46_2027,0,119,20194,20200,hold,,
20200606,clip_46_2027,22,30,20206,20209,ride,,
20200606,clip_46_2027,20,29,20207,20208,ride,,
20200606,clip_48_2123,92,103,20251,20253,ride,,
20200606,clip_48_2123,107,114,20251,20253,ride,,
20200606,clip_48_2123,92,105,20252,20254,ride,,
20200606,clip_48_2123,109,114,20252,20254,ride,,
20200525,clip_14_0607,93,94,7610,7611,ride,,
20200525,clip_14_0607,96,98,7610,7611,ride,,
20200525,clip_14_0607,109,119,7610,7611,ride,,
20200525,clip_18_0751,4,10,7640,7641,ride,,
20200525,clip_18_0751,13,21,7640,7641,ride,,
20200525,clip_22_0943,87,97,7683,7685,ride,,
20200525,clip_24_1039,0,4,7709,7710,ride,,
20200525,clip_24_1039,9,14,7709,7710,ride,,
20200525,clip_24_1039,49,56,7715,7716,ride,,
20200525,clip_24_1039,55,58,7717,7718,ride,,
20200525,clip_28_1231,16,24,7777,7778,ride,,
20200525,clip_30_1327,31,54,7810,7804,ride,,
20200525,clip_30_1327,48,65,7810,7804,ride,,
20200525,clip_30_1327,79,92,7816,7815,ride,,
20200525,clip_30_1327,97,99,7816,7815,ride,,
20200525,clip_32_1409,0,25,7828,7829,ride,,
20200525,clip_32_1409,8,9,7830,7832,ride,,
20200525,clip_32_1409,19,20,7827,7834,ride,,
20200525,clip_38_1657,37,43,7918,7919,ride,,
20200525,clip_38_1657,45,52,7918,7919,ride,,
20200525,clip_38_1657,75,86,7924,7925,ride,,
20200525,clip_38_1657,90,99,7924,7925,ride,,
20200525,clip_40_1753,102,112,8010,8011,ride,,
20200525,clip_42_1849,90,103,8058,8059,ride,,
20200525,clip_42_1849,106,113,8058,8059,ride,,
20200515,clip_10_0430,116,119,341,342,ride,,
20200515,clip_18_0753,18,28,382,383,ride,,
20200515,clip_18_0753,32,41,382,383,ride,,
20200515,clip_20_0849,32,42,423,424,ride,,
20200515,clip_20_0849,37,43,426,425,ride,,
20200515,clip_20_0849,45,46,426,425,ride,,
20200515,clip_20_0849,46,49,423,424,ride,,
20200515,clip_22_0949,0,9,430,431,ride,,
20200515,clip_22_0949,3,9,434,435,ride,,
20200515,clip_22_0949,3,12,432,433,ride,,
20200515,clip_22_0949,11,20,439,438,ride,,
20200515,clip_22_0949,11,15,436,437,ride,,
20200515,clip_22_0949,14,22,432,433,ride,,
20200515,clip_22_0949,77,83,442,441,ride,,
20200515,clip_22_0949,85,97,442,441,ride,,
20200515,clip_22_0949,101,107,443,444,ride,,
20200515,clip_24_1058,37,51,479,478,ride,,
20200515,clip_24_1058,57,59,479,478,ride,,
20200515,clip_26_1154,16,27,496,497,ride,,
20200515,clip_26_1154,17,30,499,498,ride,,
20200515,clip_26_1154,30,39,496,497,ride,,
20200515,clip_26_1154,32,40,499,498,ride,,
20200515,clip_28_1250,0,4,519,521,ride,,
20200515,clip_28_1250,0,6,518,520,ride,,
20200515,clip_28_1250,1,8,523,522,ride,,
20200515,clip_28_1250,9,15,519,521,ride,,
20200515,clip_28_1250,10,16,518,520,ride,,
20200515,clip_28_1250,10,15,523,522,ride,,
20200515,clip_28_1250,111,119,528,529,ride,,
20200515,clip_30_1346,29,38,555,557,ride,,
20200515,clip_30_1346,40,45,555,557,ride,,
20200515,clip_32_1442,39,44,603,604,ride,,
20200515,clip_32_1442,46,52,603,604,ride,,
20200515,clip_34_1537,38,58,644,645,ride,,
20200515,clip_34_1537,48,51,647,648,walk,,
20200515,clip_34_1537,52,78,647,648,ride,,
20200515,clip_34_1537,63,95,644,645,ride,,
20200515,clip_34_1537,80,85,647,648,ride,,
20200515,clip_34_1537,92,103,656,655,ride,,
20200515,clip_34_1537,98,112,657,659,ride,,
20200515,clip_34_1537,105,114,656,655,ride,,
20200515,clip_34_1537,115,119,657,659,ride,,
20200515,clip_36_1633,92,100,689,690,ride,,
20200515,clip_36_1633,102,109,689,690,ride,,
20200515,clip_36_1633,107,119,692,691,ride,,
20200515,clip_38_1729,4,11,717,718,ride,,
20200515,clip_38_1729,13,28,717,718,ride,,
20200515,clip_40_1821,0,10,759,760,ride,,
20200515,clip_40_1821,13,23,759,760,ride,,
20200515,clip_40_1821,41,47,764,765,ride,,
20200515,clip_40_1821,49,53,764,765,ride,,
20200515,clip_46_2109,85,94,827,829,ride,,
20200515,clip_46_2109,97,107,827,829,ride,,
20200515,clip_48_2205,35,38,839,844,ride,,
20200515,clip_48_2205,41,47,839,844,ride,,
20200514,clip_4_1523,23,34,212,213,ride,,
20200514,clip_4_1523,37,46,220,227,ride,,
20200514,clip_4_1523,49,55,220,227,ride,,
20200514,clip_4_1523,67,80,217,228,ride,,
20200514,clip_4_1523,67,80,217,228,ride,,
20200514,clip_6_1619,11,29,309,310,ride,,
20200514,clip_6_1619,32,46,309,310,ride,,
20200514,clip_6_1619,10,14,304,305,ride,,
20200514,clip_6_1619,17,20,304,305,ride,,
20200514,clip_6_1619,84,92,313,314,ride,,
20200514,clip_6_1619,94,106,313,314,ride,,
20200514,clip_6_1619,87,119,321,322,ride,,
20200514,clip_6_1619,116,119,318,337,walk,,
20200514,clip_8_1715,55,60,273,283,ride,,
20200514,clip_8_1715,62,64,276,284,ride,,
20200514,clip_10_1744,93,103,27,28,ride,,
20200514,clip_10_1744,108,116,27,28,ride,,
20200514,clip_10_1744,94,105,26,29,ride,,
20200514,clip_10_1744,111,116,26,29,ride,,
20200514,clip_10_1744,117,119,35,36,ride,,
20200514,clip_12_1840,39,59,74,75,walk,,
20200514,clip_12_1840,64,88,74,75,walk,,
20200514,clip_18_2128,64,69,137,138,ride,,
20200514,clip_18_2128,71,79,137,138,ride,,
20200514,clip_22_2307,6,10,182,183,ride,,
20200514,clip_22_2307,12,15,182,183,ride,,
20200527,clip_14_0627,44,50,9518,9517,ride,,
20200527,clip_14_0627,51,60,9518,9517,ride,,
20200527,clip_16_0723,80,87,9533,9532,ride,,
20200527,clip_16_0723,90,94,9533,9532,ride,,
20200527,clip_18_0819,17,23,9548,9549,ride,,
20200527,clip_18_0819,19,25,9551,9550,ride,,
20200527,clip_18_0819,28,32,9551,9550,ride,,
20200527,clip_20_0902,59,69,9578,9579,ride,,
20200527,clip_20_0902,72,77,9578,9579,ride,,
20200527,clip_24_1054,7,37,9624,9636,walk,,
20200527,clip_24_1054,45,82,9624,9636,walk,,
20200527,clip_24_1054,59,77,9629,9634,ride,,
20200527,clip_24_1054,80,93,9629,9634,ride,,
20200527,clip_24_1054,95,104,9629,9634,ride,,
20200527,clip_24_1054,86,109,9635,9630,ride,,
20200527,clip_24_1054,113,119,9635,9630,ride,,
20200527,clip_26_1150,9,23,9665,9666,ride,,
20200527,clip_26_1150,26,35,9665,9666,ride,,
20200527,clip_26_1150,17,34,9667,9668,ride,,
20200527,clip_26_1150,41,48,9667,9668,ride,,
20200527,clip_26_1150,50,54,9667,9668,ride,,
20200527,clip_26_1150,26,44,9670,9671,ride,,
20200527,clip_26_1150,51,65,9670,9671,ride,,
20200527,clip_26_1150,39,54,9663,9655,ride,,
20200527,clip_26_1150,57,65,9663,9655,ride,,
20200527,clip_26_1150,75,81,9672,9650,pickup,,
20200527,clip_26_1150,82,83,9672,9650,ride,,
20200527,clip_26_1150,85,94,9672,9650,ride,,
20200527,clip_26_1150,96,109,9659,9657,ride,,
20200527,clip_26_1150,113,119,9659,9657,ride,,
20200527,clip_26_1150,97,111,9660,9660,ride,,
20200527,clip_26_1150,115,119,9660,9660,ride,,
20200527,clip_28_1246,23,32,9698,9699,ride,,
20200527,clip_30_1342,0,5,9734,9741,ride,,
20200527,clip_30_1342,0,4,9735,9742,ride,,
20200527,clip_30_1342,8,13,9745,9746,ride,,
20200527,clip_30_1342,19,21,9745,9746,ride,,
20200527,clip_32_1413,56,58,9793,9794,ride,,
20200527,clip_32_1413,60,69,9793,9794,ride,,
20200527,clip_36_1605,0,5,9851,9843,ride,,
20200527,clip_36_1605,7,15,9851,9843,ride,,
20200527,clip_36_1605,70,79,9846,9853,ride,,
20200527,clip_36_1605,85,89,9846,9853,ride,,
20200527,clip_36_1605,70,75,9845,9859,ride,,
20200527,clip_36_1605,79,88,9845,9859,ride,,
20200527,clip_36_1605,92,98,9861,9860,ride,,
20200527,clip_38_1701,74,79,9906,9909,ride,,
20200527,clip_38_1701,74,80,9907,9908,ride,,
20200527,clip_40_1757,108,112,9948,9964,ride,,
20200527,clip_40_1757,118,119,9948,9964,ride,,
20200527,clip_44_1926,2,5,10097,10098,ride,,
20200527,clip_48_2118,93,99,10224,10226,ride,,
20200527,clip_48_2118,101,113,10224,10226,ride,,
20200527,clip_52_2310,0,3,10275,10282,ride,,
20200516,clip_22_0947,56,68,143705,143702,ride,,
20200516,clip_22_0947,83,89,143706,143703,ride,,
20200516,clip_22_0947,83,91,143707,143704,ride,,
20200516,clip_22_0947,92,99,143706,143703,ride,,
20200516,clip_22_0947,94,100,143707,143704,ride,,
20200516,clip_28_1235,2,10,994,1009,ride,,
20200516,clip_28_1235,37,44,1010,997,ride,,
20200516,clip_28_1235,38,45,1011,998,ride,,
20200516,clip_28_1235,47,52,1010,997,ride,,
20200516,clip_28_1235,49,52,1011,998,ride,,
20200516,clip_28_1235,110,119,1008,1018,ride,,
20200516,clip_32_1424,7,12,1061,143798,ride,,
20200516,clip_32_1424,15,18,1061,143798,ride,,
20200516,clip_36_1602,42,49,143826,143827,ride,,
20200516,clip_36_1602,53,60,143826,143827,ride,,
20200516,clip_36_1602,62,63,143826,143827,ride,,
20200516,clip_36_1602,65,9,143826,143827,ride,,
20200516,clip_38_1658,4,16,143842,143848,ride,,
20200516,clip_38_1658,21,27,143842,143848,ride,,
20200519,clip_16_0710,62,68,2176,2175,ride,,
20200519,clip_16_0710,64,77,2177,2178,ride,,
20200519,clip_16_0710,71,76,2176,2175,ride,,
20200519,clip_16_0710,81,94,2177,2178,ride,,
20200519,clip_16_0710,82,103,2173,2174,ride,,
20200519,clip_20_0902,0,6,2227,2219,ride,,
20200519,clip_20_0902,2,21,2228,2221,ride,,
20200519,clip_20_0902,9,9,2227,2219,ride,,
20200519,clip_20_0902,26,31,2228,2221,ride,,
20200519,clip_20_0902,84,94,2226,2225,ride,,
20200519,clip_20_0902,96,103,2226,2225,ride,,
20200519,clip_22_0958,80,86,2233,2234,ride,,
20200519,clip_22_0958,88,92,2233,2234,ride,,
20200519,clip_24_1043,30,32,2252,2251,ride,,
20200519,clip_24_1043,35,37,2252,2251,ride,,
20200519,clip_24_1043,104,105,2256,2257,ride,,
20200519,clip_24_1043,108,109,2256,2257,ride,,
20200519,clip_24_1043,112,119,2256,2257,ride,,
20200519,clip_24_1043,115,118,2259,2258,ride,,
20200519,clip_26_1139,0,9,2273,2274,ride,,
20200519,clip_26_1139,14,20,2273,2274,ride,,
20200519,clip_26_1139,30,36,2276,2277,ride,,
20200519,clip_26_1139,39,42,2276,2277,ride,,
20200519,clip_26_1139,88,94,2279,2280,ride,,
20200519,clip_26_1139,97,100,2279,2280,ride,,
20200519,clip_28_1235,0,2,2296,2297,ride,,
20200519,clip_28_1235,6,14,2296,2297,ride,,
20200519,clip_28_1235,23,29,2300,2303,ride,,
20200519,clip_28_1235,30,34,2304,2305,ride,,
20200519,clip_28_1235,31,39,2300,2303,ride,,
20200519,clip_28_1235,38,42,2304,2305,ride,,
20200519,clip_28_1235,42,45,2300,2303,ride,,
20200519,clip_28_1235,84,88,2307,2308,ride,,
20200519,clip_30_1331,2,7,2339,2340,ride,,
20200519,clip_30_1331,67,88,2345,2346,walk,,
20200519,clip_30_1331,97,101,2345,2346,walk,,
20200519,clip_30_1331,115,119,2345,2346,walk,,
20200519,clip_32_1422,0,10,2386,2392,ride,,
20200519,clip_32_1422,0,119,2384,2403,hold,,
20200519,clip_32_1422,0,119,2385,2402,hold,,
20200519,clip_32_1422,96,98,2400,2401,ride,,
20200519,clip_32_1422,101,107,2400,2401,ride,,
20200519,clip_32_1422,109,113,2400,2401,ride,,
20200519,clip_32_1422,117,119,2400,2401,ride,,
20200519,clip_34_1518,23,38,2442,2443,ride,,
20200519,clip_34_1518,29,40,2445,2444,ride,,
20200519,clip_34_1518,41,51,2442,2443,ride,,
20200519,clip_34_1518,46,51,2445,2444,ride,,
20200519,clip_34_1518,67,76,2452,2453,ride,,
20200519,clip_34_1518,73,76,2451,2450,ride,,
20200519,clip_34_1518,78,85,2451,2450,ride,,
20200519,clip_34_1518,78,90,2452,2453,ride,,
20200519,clip_34_1518,115,119,2457,2458,ride,,
20200519,clip_36_1614,0,2,2500,2499,ride,,
20200519,clip_36_1614,4,8,2500,2499,ride,,
20200519,clip_36_1614,6,11,2504,2503,ride,,
20200519,clip_36_1614,13,15,2504,2503,ride,,
20200519,clip_36_1614,17,22,2508,2509,ride,,
20200519,clip_36_1614,25,32,2508,2509,ride,,
20200519,clip_36_1614,32,36,2515,2514,ride,,
20200519,clip_36_1614,35,44,2516,2517,ride,,
20200519,clip_36_1614,39,46,2513,2514,ride,,
20200519,clip_36_1614,42,48,2519,2518,ride,,
20200519,clip_36_1614,47,49,2516,2517,ride,,
20200519,clip_36_1614,51,54,2519,2518,ride,,
20200519,clip_36_1614,79,87,2529,2528,ride,,
20200519,clip_36_1614,90,97,2529,2528,ride,,
20200519,clip_36_1614,97,103,2523,2522,ride,,
20200519,clip_36_1614,106,109,2523,2522,ride,,
20200519,clip_36_1614,117,119,2524,2525,ride,,
20200519,clip_38_1710,0,5,2580,2588,ride,,
20200519,clip_38_1710,5,9,2581,2591,ride,,
20200519,clip_38_1710,6,16,2580,2588,ride,,
20200519,clip_38_1710,10,18,2581,2591,ride,,
20200519,clip_38_1710,66,71,2605,2614,ride,,
20200519,clip_38_1710,94,101,2617,2618,ride,,
20200519,clip_40_1739,54,62,2685,2686,ride,,
20200519,clip_40_1739,56,65,2688,2687,ride,,
20200519,clip_40_1739,95,111,2674,2692,ride,,
20200519,clip_40_1739,101,110,2691,2963,ride,,
20200519,clip_42_1835,41,49,2761,2762,ride,,
20200519,clip_42_1835,43,52,2764,2763,ride,,
20200519,clip_42_1835,44,51,2759,2760,ride,,
20200519,clip_42_1835,53,60,2761,2762,ride,,
20200519,clip_42_1835,54,60,2764,2763,ride,,
20200519,clip_44_1931,26,29,2808,2809,ride,,
20200519,clip_44_1931,31,32,2808,2809,ride,,
20200519,clip_44_1931,36,48,2808,2809,ride,,
20200519,clip_46_2027,0,5,2879,2891,ride,,
20200519,clip_46_2027,8,13,2879,2891,ride,,
20200519,clip_46_2027,30,39,2907,2908,ride,,
20200519,clip_46_2027,43,51,2907,2908,ride,,
20200519,clip_46_2027,66,76,2913,2912,ride,,
20200519,clip_46_2027,78,79,2913,2912,ride,,
20200519,clip_48_2123,35,46,2973,2974,ride,,
20200519,clip_48_2123,49,55,2973,2974,ride,,
20200519,clip_48_2123,70,88,2976,2977,ride,,
20200519,clip_48_2123,94,102,2976,2977,ride,,
20200519,clip_50_2156,36,47,3016,3017,ride,,
20200519,clip_50_2156,50,58,3016,3017,ride,,
20200523,clip_10_0745,55,61,6217,6218,ride,,
20200523,clip_10_0745,64,72,6217,6218,ride,,
20200523,clip_12_0841,25,38,6237,6236,ride,,
20200523,clip_16_1033,5,14,6277,6276,ride,,
20200523,clip_16_1033,33,61,6278,6280,walk,,
20200523,clip_16_1033,65,69,6278,6280,walk,,
20200523,clip_16_1033,114,119,6295,6296,ride,,
20200523,clip_16_1033,116,117,6298,6297,ride,,
20200523,clip_16_1033,117,119,6299,6300,ride,,
20200523,clip_18_1129,65,68,6349,6354,ride,,
20200523,clip_18_1129,70,84,6349,6354,ride,,
20200523,clip_20_1208,0,9,6398,6399,ride,,
20200523,clip_20_1208,15,19,6405,6406,ride,,
20200523,clip_20_1208,21,26,6405,6406,ride,,
20200523,clip_20_1208,67,79,6417,6418,ride,,
20200523,clip_22_1304,66,81,6494,6495,ride,,
20200523,clip_22_1304,67,83,6497,6496,ride,,
20200523,clip_22_1304,91,102,6504,6503,ride,,
20200523,clip_22_1304,113,119,6506,6507,ride,,
20200523,clip_24_1400,1,7,6561,6560,ride,,
20200523,clip_24_1400,2,10,6563,6564,ride,,
20200523,clip_26_1456,64,93,6617,6618,ride,,
20200523,clip_26_1456,97,108,6617,6618,ride,,
20200523,clip_28_1552,1,4,6667,6675,ride,,
20200523,clip_28_1552,6,39,6667,6675,ride,,
20200523,clip_28_1552,51,56,6667,6675,ride,,
20200523,clip_28_1552,96,101,6686,6690,ride,,
20200523,clip_28_1552,98,105,6685,6691,ride,,
20200523,clip_28_1552,106,115,6693,6692,ride,,
20200523,clip_30_1626,68,119,6725,6731,pickup,,
20200523,clip_30_1626,71,84,6740,6741,ride,,
20200523,clip_30_1626,88,89,6740,6741,ride,,
20200523,clip_30_1626,102,103,6746,6747,ride,,
20200523,clip_30_1626,105,113,6746,6747,ride,,
20200523,clip_30_1626,104,104,6749,6748,ride,,
20200523,clip_30_1626,107,119,6749,6748,ride,,
20200523,clip_32_1722,19,25,6811,6813,ride,,
20200523,clip_32_1722,29,38,6811,6813,ride,,
20200523,clip_32_1722,37,41,6815,6814,ride,,
20200523,clip_32_1722,44,48,6815,6814,ride,,
20200523,clip_32_1722,51,53,6815,6814,ride,,
20200523,clip_32_1722,53,54,6816,6817,ride,,
20200523,clip_32_1722,56,64,6816,6817,ride,,
20200523,clip_32_1722,59,63,6820,6818,ride,,
