folder_name,clip_name,frame_id,human_id,object_id,object_class,action,hmn_x1,hmn_y1,hmn_x2,hmn_y2,obj_x1,obj_y1,obj_x2,obj_y2
20200530,clip_18_1624,10,12878,12877,bicycle,ride,249,121,259,136,250,137,259,149
20200530,clip_18_1624,11,12878,12877,bicycle,ride,239,119,249,133,240,133,249,145
20200530,clip_18_1624,12,12878,12877,bicycle,ride,229,117,239,132,231,132,240,145
20200530,clip_18_1624,13,12878,12877,bicycle,ride,223,115,232,128,224,129,233,141
20200530,clip_18_1624,14,12878,12877,bicycle,ride,216,113,225,125,218,126,227,137
20200530,clip_18_1624,15,12878,12877,bicycle,ride,212,112,221,123,213,124,222,134
20200530,clip_18_1624,16,12878,12877,bicycle,ride,209,111,216,121,209,122,218,132
20200530,clip_18_1624,17,12878,12877,bicycle,ride,205,110,212,119,204,120,213,129
20200530,clip_18_1624,18,12878,12877,bicycle,ride,200,108,207,117,199,118,206,127
20200530,clip_18_1624,19,12878,12877,bicycle,ride,192,108,199,117,192,118,199,127
20200530,clip_18_1624,20,12878,12877,bicycle,ride,189,108,193,116,190,116,195,123
20200530,clip_18_1624,24,12878,12877,bicycle,ride,163,104,168,110,164,111,169,117
20200530,clip_18_1624,25,12878,12877,bicycle,ride,156,100,161,106,156,108,161,113
20200530,clip_18_1624,26,12878,12877,bicycle,ride,150,100,156,105,151,107,156,112
20200530,clip_18_1624,27,12878,12877,bicycle,ride,150,100,156,105,151,107,156,112
20200530,clip_18_1624,24,12882,12881,bicycle,ride,128,98,132,103,129,103,132,111
20200530,clip_18_1624,25,12882,12881,bicycle,ride,130,102,134,107,131,106,134,114
20200530,clip_18_1624,26,12882,12881,bicycle,ride,141,105,145,109,141,110,145,117
20200530,clip_18_1624,27,12882,12881,bicycle,ride,147,103,152,110,147,111,152,119
20200530,clip_18_1624,28,12882,12881,bicycle,ride,162,107,167,114,162,115,167,123
20200530,clip_18_1624,30,12882,12881,bicycle,ride,204,111,211,120,204,122,211,130
20200530,clip_18_1624,31,12882,12881,bicycle,ride,213,114,220,125,213,126,220,136
20200530,clip_18_1624,32,12882,12881,bicycle,ride,227,121,234,131,228,133,234,143
20200530,clip_18_1624,33,12882,12881,bicycle,ride,250,125,259,139,250,140,260,150
20200530,clip_18_1624,34,12882,12881,bicycle,ride,272,134,281,148,272,149,283,161
20200530,clip_18_1624,35,12882,12881,bicycle,ride,291,142,301,161,290,162,303,177
20200530,clip_18_1624,36,12882,12881,bicycle,ride,322,155,336,177,325,176,338,195
20200530,clip_18_1624,37,12882,12881,bicycle,ride,354,167,371,193,359,189,372,213
20200530,clip_20_1720,34,13027,13026,bicycle,ride,349,156,367,191,349,177,368,201
20200530,clip_20_1720,35,13027,13026,bicycle,ride,327,146,338,175,326,167,339,189
20200530,clip_20_1720,36,13027,13026,bicycle,ride,308,141,322,170,310,160,324,183
20200530,clip_20_1720,37,13027,13026,bicycle,ride,301,133,314,158,304,152,315,173
20200530,clip_20_1720,38,13027,13026,bicycle,ride,294,127,307,152,295,144,306,159
20200530,clip_20_1720,39,13027,13026,bicycle,ride,292,122,304,147,293,135,305,150
20200530,clip_20_1720,40,13027,13026,bicycle,ride,285,119,295,144,286,133,296,148
20200530,clip_20_1720,41,13027,13026,bicycle,ride,272,115,283,140,273,130,283,145
20200530,clip_20_1720,42,13027,13026,bicycle,ride,261,112,270,133,260,128,270,137
20200530,clip_20_1720,43,13027,13026,bicycle,ride,253,110,262,132,252,122,262,131
20200530,clip_20_1720,44,13027,13026,bicycle,ride,241,108,251,127,240,119,250,132
20200530,clip_20_1720,45,13027,13026,bicycle,ride,234,107,241,125,234,118,243,131
20200530,clip_20_1720,46,13027,13026,bicycle,ride,224,104,231,122,224,114,232,127
20200530,clip_20_1720,47,13027,13026,bicycle,ride,215,102,222,120,216,113,223,125
20200530,clip_20_1720,48,13027,13026,bicycle,ride,209,101,216,119,209,111,216,124
20200530,clip_20_1720,49,13027,13026,bicycle,ride,202,99,208,117,202,110,209,123
20200530,clip_20_1720,50,13027,13026,bicycle,ride,194,99,200,117,194,106,200,115
20200530,clip_20_1720,51,13027,13026,bicycle,ride,188,96,193,106,189,106,195,114
20200530,clip_20_1720,57,13027,13026,bicycle,ride,160,95,166,112,160,104,166,112
20200530,clip_20_1720,58,13027,13026,bicycle,ride,156,93,161,105,155,101,162,109
20200530,clip_20_1720,59,13027,13026,bicycle,ride,144,94,150,105,144,100,150,108
20200530,clip_20_1720,60,13027,13026,bicycle,ride,133,91,139,102,133,96,138,102
20200530,clip_20_1720,35,13028,13029,bicycle,ride,373,174,384,204,373,192,384,218
20200530,clip_20_1720,36,13028,13029,bicycle,ride,347,161,363,192,349,179,364,204
20200530,clip_20_1720,37,13028,13029,bicycle,ride,324,153,338,187,324,174,339,196
20200530,clip_20_1720,38,13028,13029,bicycle,ride,304,147,318,174,304,165,318,184
20200530,clip_20_1720,39,13028,13029,bicycle,ride,288,141,302,168,288,158,302,177
20200530,clip_20_1720,40,13028,13029,bicycle,ride,276,134,287,161,277,151,286,168
20200530,clip_20_1720,41,13028,13029,bicycle,ride,266,130,276,156,266,144,276,161
20200530,clip_20_1720,42,13028,13029,bicycle,ride,265,129,271,156,264,145,271,156
20200530,clip_20_1720,43,13028,13029,bicycle,ride,258,121,265,138,257,135,266,149
20200530,clip_20_1720,44,13028,13029,bicycle,ride,249,117,259,136,250,130,259,144
20200530,clip_20_1720,45,13028,13029,bicycle,ride,242,114,251,133,242,123,251,135
20200530,clip_20_1720,46,13028,13029,bicycle,ride,233,112,239,129,232,123,240,135
20200530,clip_20_1720,47,13028,13029,bicycle,ride,226,109,235,126,227,119,235,131
20200530,clip_20_1720,48,13028,13029,bicycle,ride,221,108,228,125,221,118,229,130
20200530,clip_20_1720,49,13028,13029,bicycle,ride,211,104,218,121,210,114,218,126
20200530,clip_20_1720,50,13028,13029,bicycle,ride,211,104,218,121,210,114,218,126
20200530,clip_20_1720,48,13043,13044,bicycle,ride,115,100,121,114,117,107,121,120
20200530,clip_20_1720,49,13043,13044,bicycle,ride,120,102,126,114,122,109,126,122
20200530,clip_20_1720,50,13043,13044,bicycle,ride,125,103,131,115,125,110,131,121
20200530,clip_20_1720,51,13043,13044,bicycle,ride,129,105,135,117,130,114,136,125
20200530,clip_20_1720,52,13043,13044,bicycle,ride,122,112,128,124,122,120,128,129
20200530,clip_20_1720,53,13043,13044,bicycle,ride,118,111,124,125,118,122,124,135
20200530,clip_20_1720,54,13043,13044,bicycle,ride,122,116,131,130,124,126,131,140
20200530,clip_20_1720,55,13043,13044,bicycle,ride,137,119,146,133,138,128,146,143
20200530,clip_20_1720,56,13043,13044,bicycle,ride,152,123,159,138,151,134,161,149
20200530,clip_20_1720,57,13043,13044,bicycle,ride,169,129,176,144,172,141,176,152
20200530,clip_20_1720,58,13043,13044,bicycle,ride,190,128,197,142,190,139,203,152
20200530,clip_20_1720,59,13043,13044,bicycle,ride,207,134,217,148,205,148,219,159
20200530,clip_20_1720,60,13043,13044,bicycle,ride,232,143,248,162,233,158,249,180
20200530,clip_20_1720,61,13043,13044,bicycle,ride,263,157,280,176,264,172,282,193
20200530,clip_20_1720,62,13043,13044,bicycle,ride,296,160,314,189,299,186,317,212
20200530,clip_20_1720,63,13043,13044,bicycle,ride,331,176,355,210,336,201,358,237
20200530,clip_20_1720,56,13021,13022,bicycle,walk,158,251,181,276,131,269,188,288
20200530,clip_20_1720,57,13021,13022,bicycle,walk,175,249,181,288,197,265,213,288
20200530,clip_20_1720,58,13021,13022,bicycle,walk,196,249,203,273,198,273,220,288
20200530,clip_20_1720,59,13021,13022,bicycle,walk,196,249,203,287,197,272,223,288
20200530,clip_20_1720,60,13021,13022,bicycle,walk,176,251,183,288,184,275,215,288
20200530,clip_20_1720,61,13021,13022,bicycle,walk,166,248,182,285,170,277,207,288
20200530,clip_20_1720,62,13021,13022,bicycle,walk,169,248,182,285,169,275,199,288
20200530,clip_20_1720,63,13021,13022,bicycle,walk,171,248,182,285,167,273,191,288
20200530,clip_20_1720,64,13021,13022,bicycle,walk,163,243,180,280,166,272,182,288
20200530,clip_20_1720,65,13021,13022,bicycle,walk,163,241,180,283,169,272,196,288
20200530,clip_20_1720,66,13021,13022,bicycle,walk,164,238,180,286,172,272,210,288
20200530,clip_20_1720,67,13021,13022,bicycle,walk,164,234,179,282,172,267,196,287
20200530,clip_20_1720,68,13021,13022,bicycle,walk,156,228,175,281,172,263,182,287
20200530,clip_20_1720,69,13021,13022,bicycle,walk,151,222,170,275,169,251,182,287
20200530,clip_20_1720,70,13021,13022,bicycle,walk,151,219,170,284,167,246,181,287
20200530,clip_20_1720,71,13021,13022,bicycle,walk,147,217,164,283,165,242,181,287
20200530,clip_20_1720,72,13021,13022,bicycle,walk,150,214,167,278,164,240,180,285
20200530,clip_20_1720,73,13021,13022,bicycle,walk,149,212,166,275,164,239,180,284
20200530,clip_20_1720,73,13021,13022,bicycle,pickup,149,212,166,275,164,239,180,284
20200530,clip_20_1720,74,13021,13022,bicycle,pickup,148,210,165,273,164,231,180,276
20200530,clip_20_1720,75,13021,13022,bicycle,pickup,150,209,168,272,168,230,181,276
20200530,clip_20_1720,76,13021,13022,bicycle,ride,175,205,192,267,172,229,183,276
20200530,clip_20_1720,77,13021,13022,bicycle,ride,200,200,217,260,199,227,222,263
20200530,clip_20_1720,78,13021,13022,bicycle,ride,213,197,230,257,205,223,239,262
20200530,clip_20_1720,79,13021,13022,bicycle,ride,233,189,253,249,222,218,261,256
20200530,clip_20_1720,80,13021,13022,bicycle,ride,249,189,269,227,244,216,275,250
20200530,clip_20_1720,81,13021,13022,bicycle,ride,259,183,277,222,255,208,286,244
20200530,clip_20_1720,82,13021,13022,bicycle,ride,266,180,280,213,266,206,288,240
20200530,clip_20_1720,83,13021,13022,bicycle,ride,273,174,286,207,274,196,287,230
20200530,clip_20_1720,84,13021,13022,bicycle,ride,279,170,293,203,279,192,292,218
20200530,clip_20_1720,85,13021,13022,bicycle,ride,277,166,291,199,277,187,290,212
20200530,clip_20_1720,86,13021,13022,bicycle,ride,272,156,285,189,274,181,288,207
20200530,clip_20_1720,87,13021,13022,bicycle,ride,266,151,279,177,266,169,279,192
20200530,clip_20_1720,88,13021,13022,bicycle,ride,259,144,272,170,260,164,273,187
20200530,clip_20_1720,89,13021,13022,bicycle,ride,254,140,267,165,254,157,267,180
20200530,clip_20_1720,90,13021,13022,bicycle,ride,259,132,271,150,258,147,271,168
20200530,clip_20_1720,91,13021,13022,bicycle,ride,262,128,274,146,263,140,273,161
20200530,clip_20_1720,92,13021,13022,bicycle,ride,263,124,274,142,264,136,274,154
20200530,clip_20_1720,93,13021,13022,bicycle,ride,260,120,270,139,264,133,272,151
20200530,clip_20_1720,94,13021,13022,bicycle,ride,244,120,252,136,244,132,253,147
20200530,clip_20_1720,95,13021,13022,bicycle,ride,226,112,235,128,227,124,236,141
20200530,clip_20_1720,96,13021,13022,bicycle,ride,215,112,224,128,218,122,228,138
20200530,clip_20_1720,97,13021,13022,bicycle,ride,207,110,215,123,209,119,217,134
20200530,clip_20_1720,98,13021,13022,bicycle,ride,201,109,209,122,203,119,210,131
20200530,clip_20_1720,99,13021,13022,bicycle,ride,196,110,202,122,196,117,203,130
20200530,clip_20_1720,100,13021,13022,bicycle,ride,189,108,195,118,190,115,195,126
20200530,clip_20_1720,66,13024,13025,bicycle,walk,104,257,127,288,118,280,142,288
20200530,clip_20_1720,67,13024,13025,bicycle,walk,104,251,128,286,107,275,135,288
20200530,clip_20_1720,68,13024,13025,bicycle,walk,103,247,129,283,108,269,133,288
20200530,clip_20_1720,69,13024,13025,bicycle,walk,100,245,122,281,109,264,131,288
20200530,clip_20_1720,70,13024,13025,bicycle,walk,93,241,121,279,110,258,129,288
20200530,clip_20_1720,71,13024,13025,bicycle,walk,83,238,107,276,99,259,125,288
20200530,clip_20_1720,72,13024,13025,bicycle,walk,82,233,106,285,95,256,121,288
20200530,clip_20_1720,73,13024,13025,bicycle,walk,94,231,120,283,107,249,145,287
20200530,clip_20_1720,73,13024,13025,bicycle,pickup,94,231,120,283,107,249,145,287
20200530,clip_20_1720,74,13024,13025,bicycle,pickup,111,224,138,260,113,245,156,281
20200530,clip_20_1720,75,13024,13025,bicycle,pickup,126,215,153,251,122,245,165,281
20200530,clip_20_1720,75,13024,13025,bicycle,ride,126,215,153,251,122,245,165,281
20200530,clip_20_1720,76,13024,13025,bicycle,ride,139,212,166,249,134,239,177,275
20200530,clip_20_1720,77,13024,13025,bicycle,ride,156,208,180,245,155,234,182,267
20200530,clip_20_1720,78,13024,13025,bicycle,ride,167,207,190,244,164,233,206,266
20200530,clip_20_1720,80,13024,13025,bicycle,ride,196,205,212,241,196,228,212,259
20200530,clip_20_1720,81,13024,13025,bicycle,ride,211,196,228,233,206,219,237,254
20200530,clip_20_1720,82,13024,13025,bicycle,ride,229,194,246,231,229,208,253,243
20200530,clip_20_1720,83,13024,13025,bicycle,ride,245,186,262,223,244,202,265,236
20200530,clip_20_1720,84,13024,13025,bicycle,ride,252,174,266,210,253,194,268,222
20200530,clip_20_1720,85,13024,13025,bicycle,ride,252,170,266,207,253,190,267,214
20200530,clip_20_1720,86,13024,13025,bicycle,ride,252,166,266,203,248,184,262,205
20200530,clip_20_1720,87,13024,13025,bicycle,ride,242,156,256,181,242,177,256,197
20200530,clip_20_1720,88,13024,13025,bicycle,ride,236,149,250,174,238,168,251,188
20200530,clip_20_1720,89,13024,13025,bicycle,ride,230,143,244,168,231,160,244,180
20200530,clip_20_1720,90,13024,13025,bicycle,ride,227,138,238,157,227,153,238,168
20200530,clip_20_1720,91,13024,13025,bicycle,ride,217,134,227,153,217,146,228,166
20200530,clip_20_1720,92,13024,13025,bicycle,ride,217,130,227,149,217,143,228,161
20200530,clip_20_1720,93,13024,13025,bicycle,ride,216,125,226,144,219,136,228,152
20200530,clip_20_1720,94,13024,13025,bicycle,ride,215,121,226,139,216,133,226,149
20200530,clip_20_1720,95,13024,13025,bicycle,ride,212,118,220,137,213,130,221,144
20200530,clip_20_1720,96,13024,13025,bicycle,ride,202,115,210,127,202,123,211,137
20200530,clip_20_1720,97,13024,13025,bicycle,ride,193,113,201,121,194,120,203,134
20200530,clip_20_1720,98,13024,13025,bicycle,ride,189,112,193,122,189,120,193,135
20200530,clip_20_1720,102,13024,13025,bicycle,ride,167,106,172,115,168,112,173,122
20200530,clip_20_1720,103,13024,13025,bicycle,ride,164,103,169,113,164,111,170,120
20200530,clip_20_1720,104,13024,13025,bicycle,ride,163,103,168,112,162,109,168,118
20200530,clip_20_1720,105,13024,13025,bicycle,ride,158,101,163,111,158,107,164,115
20200530,clip_20_1720,106,13024,13025,bicycle,ride,158,101,163,111,158,107,164,115
20200530,clip_20_1720,96,13048,13049,bicycle,ride,262,114,271,133,263,126,272,142
20200530,clip_20_1720,97,13048,13049,bicycle,ride,268,116,277,135,267,128,279,144
20200530,clip_20_1720,98,13048,13049,bicycle,ride,276,119,286,139,275,130,286,145
20200530,clip_20_1720,99,13048,13049,bicycle,ride,282,122,296,142,283,134,294,150
20200530,clip_20_1720,100,13048,13049,bicycle,ride,291,125,303,144,291,136,302,152
20200530,clip_20_1720,101,13048,13049,bicycle,ride,295,129,307,148,296,146,307,163
20200530,clip_20_1720,102,13048,13049,bicycle,ride,298,134,310,153,300,149,311,171
20200530,clip_20_1720,103,13048,13049,bicycle,ride,305,141,317,160,305,153,317,175
20200530,clip_20_1720,104,13048,13049,bicycle,ride,320,147,334,166,320,163,334,189
20200530,clip_20_1720,105,13048,13049,bicycle,ride,344,154,358,183,342,173,360,199
20200530,clip_20_1720,106,13048,13049,bicycle,ride,374,158,384,187,374,181,384,207
20200530,clip_20_1720,96,13047,13050,bicycle,ride,237,112,245,130,237,125,246,139
20200530,clip_20_1720,97,13047,13050,bicycle,ride,244,116,252,134,244,127,253,142
20200530,clip_20_1720,98,13047,13050,bicycle,ride,249,119,259,137,251,130,259,144
20200530,clip_20_1720,99,13047,13050,bicycle,ride,256,122,266,138,256,132,265,150
20200530,clip_20_1720,100,13047,13050,bicycle,ride,264,125,273,141,263,137,272,155
20200530,clip_20_1720,101,13047,13050,bicycle,ride,267,128,277,144,268,140,277,158
20200530,clip_20_1720,102,13047,13050,bicycle,ride,271,132,281,148,271,142,281,166
20200530,clip_20_1720,103,13047,13050,bicycle,ride,274,137,284,153,274,148,284,171
20200530,clip_20_1720,104,13047,13050,bicycle,ride,277,143,290,161,277,157,290,180
20200530,clip_20_1720,105,13047,13050,bicycle,ride,291,151,304,176,291,166,304,193
20200530,clip_20_1720,106,13047,13050,bicycle,ride,307,151,320,183,308,172,321,202
20200530,clip_20_1720,107,13047,13050,bicycle,ride,332,170,348,195,333,184,350,214
20200530,clip_20_1720,108,13047,13050,bicycle,ride,362,178,378,203,363,194,384,232
20200530,clip_24_1844,40,13170,13169,bicycle,ride,374,159,384,197,375,177,384,209
20200530,clip_24_1844,41,13170,13169,bicycle,ride,353,155,363,194,345,171,370,195
20200530,clip_24_1844,42,13170,13169,bicycle,ride,322,149,332,177,321,162,337,181
20200530,clip_24_1844,43,13170,13169,bicycle,ride,289,143,299,161,291,156,307,175
20200530,clip_24_1844,44,13170,13169,bicycle,ride,265,137,275,155,260,150,277,169
20200530,clip_24_1844,45,13170,13169,bicycle,ride,247,132,257,149,246,144,261,164
20200530,clip_24_1844,46,13170,13169,bicycle,ride,241,128,251,145,240,141,253,160
20200530,clip_24_1844,47,13170,13169,bicycle,ride,240,123,250,140,240,134,252,148
20200530,clip_24_1844,48,13170,13169,bicycle,ride,242,119,252,136,241,130,253,143
20200530,clip_24_1844,49,13170,13169,bicycle,ride,241,114,251,131,240,124,251,137
20200530,clip_24_1844,50,13170,13169,bicycle,ride,235,110,245,128,235,121,247,134
20200530,clip_24_1844,51,13170,13169,bicycle,ride,229,107,237,125,227,117,239,128
20200530,clip_24_1844,52,13170,13169,bicycle,ride,219,106,227,123,220,115,232,126
20200530,clip_24_1844,53,13170,13169,bicycle,ride,209,106,215,123,207,112,217,123
20200530,clip_24_1844,54,13170,13169,bicycle,ride,200,103,207,119,198,110,208,122
20200530,clip_24_1844,55,13170,13169,bicycle,ride,195,101,201,118,193,109,203,121
20200530,clip_24_1844,56,13170,13169,bicycle,ride,189,97,194,114,188,108,197,120
20200530,clip_24_1844,60,13170,13169,bicycle,ride,167,94,172,111,165,103,173,114
20200530,clip_24_1844,61,13170,13169,bicycle,ride,166,96,171,109,164,102,171,112
20200530,clip_24_1844,62,13170,13169,bicycle,ride,160,93,165,105,159,100,167,109
20200530,clip_24_1844,63,13170,13169,bicycle,ride,158,93,163,105,156,99,164,107
20200530,clip_24_1844,64,13170,13169,bicycle,ride,156,93,161,104,153,98,161,106
20200530,clip_24_1844,65,13170,13169,bicycle,ride,155,93,160,104,153,98,161,106
20200530,clip_24_1844,84,13176,13177,bicycle,ride,133,103,139,112,133,110,139,119
20200530,clip_24_1844,85,13176,13177,bicycle,ride,136,105,141,115,135,112,141,121
20200530,clip_24_1844,86,13176,13177,bicycle,ride,138,106,143,117,137,113,143,122
20200530,clip_24_1844,87,13176,13177,bicycle,ride,140,106,145,120,140,117,144,128
20200530,clip_24_1844,88,13176,13177,bicycle,ride,144,110,149,123,145,116,150,128
20200530,clip_24_1844,89,13176,13177,bicycle,ride,151,112,156,125,150,120,158,135
20200530,clip_24_1844,90,13176,13177,bicycle,ride,156,114,162,128,155,123,164,137
20200530,clip_24_1844,91,13176,13177,bicycle,ride,161,116,168,132,161,126,169,140
20200530,clip_24_1844,92,13176,13177,bicycle,ride,167,118,173,135,166,129,175,142
20200530,clip_24_1844,95,13176,13177,bicycle,ride,190,128,197,144,190,139,199,153
20200530,clip_24_1844,96,13176,13177,bicycle,ride,199,131,208,151,200,145,210,159
20200530,clip_24_1844,97,13176,13177,bicycle,ride,208,135,217,154,207,148,217,162
20200530,clip_24_1844,98,13176,13177,bicycle,ride,216,140,224,159,217,153,225,175
20200530,clip_24_1844,99,13176,13177,bicycle,ride,225,144,234,168,225,154,235,178
20200530,clip_24_1844,100,13176,13177,bicycle,ride,235,148,244,172,234,161,247,187
20200530,clip_24_1844,101,13176,13177,bicycle,ride,245,153,253,177,242,165,254,184
20200530,clip_24_1844,102,13176,13177,bicycle,ride,258,157,266,181,257,171,268,190
20200530,clip_24_1844,103,13176,13177,bicycle,ride,262,161,271,185,263,182,273,193
20200530,clip_24_1844,104,13176,13177,bicycle,ride,271,163,280,186,273,183,283,195
20200530,clip_24_1844,84,13174,13175,bicycle,ride,147,102,154,113,147,110,154,119
20200530,clip_24_1844,85,13174,13175,bicycle,ride,152,104,159,116,152,111,159,120
20200530,clip_24_1844,86,13174,13175,bicycle,ride,153,106,160,117,154,113,161,122
20200530,clip_24_1844,87,13174,13175,bicycle,ride,157,106,164,118,158,117,165,126
20200530,clip_24_1844,88,13174,13175,bicycle,ride,161,109,168,120,161,117,168,126
20200530,clip_24_1844,89,13174,13175,bicycle,ride,169,109,174,121,169,120,175,132
20200530,clip_24_1844,92,13174,13175,bicycle,ride,190,119,195,133,190,128,195,140
20200530,clip_24_1844,93,13174,13175,bicycle,ride,200,121,206,136,200,130,209,144
20200530,clip_24_1844,94,13174,13175,bicycle,ride,209,123,215,141,207,135,218,151
20200530,clip_24_1844,95,13174,13175,bicycle,ride,223,125,229,143,220,137,231,153
20200530,clip_24_1844,96,13174,13175,bicycle,ride,233,129,239,149,231,144,244,161
20200530,clip_24_1844,97,13174,13175,bicycle,ride,244,132,250,152,242,145,255,163
20200530,clip_24_1844,98,13174,13175,bicycle,ride,251,136,257,158,251,148,263,166
20200530,clip_24_1844,99,13174,13175,bicycle,ride,254,139,260,160,253,150,265,167
20200530,clip_24_1844,100,13174,13175,bicycle,ride,255,146,261,167,254,158,266,176
20200530,clip_24_1844,101,13174,13175,bicycle,ride,261,150,268,171,257,158,270,175
20200530,clip_24_1844,102,13174,13175,bicycle,ride,264,150,270,171,261,158,274,175
20200530,clip_24_1844,103,13174,13175,bicycle,ride,275,158,286,181,275,169,288,186
20200530,clip_24_1844,104,13174,13175,bicycle,ride,281,159,293,182,283,179,295,191
20200530,clip_24_1844,105,13174,13175,bicycle,ride,291,162,302,185,292,181,302,199
20200530,clip_26_1940,16,13245,13246,bicycle,ride,359,174,378,214,355,199,384,228
20200530,clip_26_1940,17,13245,13246,bicycle,ride,337,169,352,209,332,198,359,223
20200530,clip_26_1940,18,13245,13246,bicycle,ride,318,170,333,210,314,184,338,209
20200530,clip_26_1940,19,13245,13246,bicycle,ride,303,159,317,199,303,185,320,203
20200530,clip_26_1940,20,13245,13246,bicycle,ride,288,155,303,184,285,178,302,196
20200530,clip_26_1940,21,13245,13246,bicycle,ride,273,151,287,180,270,166,287,184
20200530,clip_26_1940,22,13245,13246,bicycle,ride,260,146,274,175,257,162,274,180
20200530,clip_26_1940,23,13245,13246,bicycle,ride,247,141,262,170,245,158,262,176
20200530,clip_26_1940,24,13245,13246,bicycle,ride,243,138,258,167,240,153,257,171
20200530,clip_26_1940,25,13245,13246,bicycle,ride,240,138,250,167,236,153,252,171
20200530,clip_26_1940,26,13245,13246,bicycle,ride,239,136,248,165,237,150,251,165
20200530,clip_26_1940,27,13245,13246,bicycle,ride,237,134,247,164,235,148,249,163
20200530,clip_26_1940,32,13245,13246,bicycle,ride,243,123,253,142,240,136,253,147
20200530,clip_26_1940,33,13245,13246,bicycle,ride,253,121,261,140,252,133,261,142
20200530,clip_26_1940,34,13245,13246,bicycle,ride,251,116,258,135,248,129,257,137
20200530,clip_26_1940,35,13245,13246,bicycle,ride,244,113,251,132,242,125,252,134
20200530,clip_26_1940,36,13245,13246,bicycle,ride,233,112,241,131,232,125,241,134
20200530,clip_26_1940,37,13245,13246,bicycle,ride,224,111,231,125,221,120,231,129
20200530,clip_26_1940,38,13245,13246,bicycle,ride,195,106,201,119,192,117,202,126
20200530,clip_26_1940,46,13245,13246,bicycle,ride,145,106,152,119,143,114,153,122
20200530,clip_26_1940,47,13245,13246,bicycle,ride,139,106,144,119,138,115,145,121
20200530,clip_26_1940,48,13245,13246,bicycle,ride,132,105,138,118,131,115,138,121
20200530,clip_26_1940,49,13245,13246,bicycle,ride,128,104,134,117,127,113,134,119
20200530,clip_26_1940,50,13245,13246,bicycle,ride,126,103,131,116,125,113,132,119
20200530,clip_26_1940,51,13245,13246,bicycle,ride,124,102,129,115,123,112,130,119
20200530,clip_26_1940,52,13245,13246,bicycle,ride,122,102,127,115,121,111,128,118
20200530,clip_26_1940,53,13245,13246,bicycle,ride,120,101,125,114,119,110,125,117
20200530,clip_26_1940,54,13245,13246,bicycle,ride,117,100,123,114,116,109,123,116
20200530,clip_26_1940,18,13248,13247,bicycle,ride,359,165,375,204,356,185,380,208
20200530,clip_26_1940,19,13248,13247,bicycle,ride,336,160,352,190,333,180,353,195
20200530,clip_26_1940,20,13248,13247,bicycle,ride,314,156,330,187,312,176,333,190
20200530,clip_26_1940,21,13248,13247,bicycle,ride,303,150,319,181,298,169,319,184
20200530,clip_26_1940,22,13248,13247,bicycle,ride,295,147,309,178,289,166,310,181
20200530,clip_26_1940,23,13248,13247,bicycle,ride,287,143,298,174,280,162,301,177
20200530,clip_26_1940,24,13248,13247,bicycle,ride,279,138,291,169,275,158,296,172
20200530,clip_26_1940,25,13248,13247,bicycle,ride,275,136,287,167,272,154,288,169
20200530,clip_26_1940,26,13248,13247,bicycle,ride,268,133,280,164,265,151,281,164
20200530,clip_26_1940,27,13248,13247,bicycle,ride,264,132,274,162,261,151,278,164
20200530,clip_26_1940,28,13248,13247,bicycle,ride,260,129,270,160,256,147,273,160
20200530,clip_26_1940,29,13248,13247,bicycle,ride,261,126,271,157,256,145,273,158
20200530,clip_26_1940,30,13248,13247,bicycle,ride,261,124,272,155,256,143,273,155
20200530,clip_26_1940,31,13248,13247,bicycle,ride,263,122,273,143,261,139,275,151
20200530,clip_26_1940,32,13248,13247,bicycle,ride,262,119,273,142,259,135,274,146
20200530,clip_26_1940,33,13248,13247,bicycle,ride,260,116,267,136,262,129,268,139
20200530,clip_26_1940,34,13248,13247,bicycle,ride,258,118,265,140,258,132,267,142
20200530,clip_26_1940,35,13248,13247,bicycle,ride,254,116,262,140,254,131,266,142
20200530,clip_26_1940,36,13248,13247,bicycle,ride,247,115,254,130,245,128,256,135
20200530,clip_26_1940,37,13248,13247,bicycle,ride,238,113,248,129,236,124,249,133
20200530,clip_26_1940,38,13248,13247,bicycle,ride,231,112,237,125,230,120,239,131
20200530,clip_26_1940,65,13248,13247,bicycle,ride,156,110,168,121,159,121,170,130
20200530,clip_26_1940,66,13248,13247,bicycle,ride,152,108,164,127,152,120,163,129
20200530,clip_26_1940,67,13248,13247,bicycle,ride,147,108,159,127,148,121,159,129
20200530,clip_26_1940,68,13248,13247,bicycle,ride,144,108,155,127,144,120,155,129
20200530,clip_26_1940,69,13248,13247,bicycle,ride,140,107,151,126,140,118,152,127
20200530,clip_26_1940,70,13248,13247,bicycle,ride,139,107,150,126,138,118,150,126
20200530,clip_26_1940,71,13248,13247,bicycle,ride,137,106,148,125,137,117,148,125
20200530,clip_26_1940,72,13248,13247,bicycle,ride,136,105,145,124,135,116,147,125
20200530,clip_26_1940,73,13248,13247,bicycle,ride,135,105,143,123,134,115,145,124
20200530,clip_26_1940,74,13248,13247,bicycle,ride,132,104,141,122,131,114,142,123
20200530,clip_26_1940,75,13248,13247,bicycle,ride,130,103,138,122,128,113,140,122
20200530,clip_26_1940,76,13248,13247,bicycle,ride,127,102,136,120,127,112,138,120
20200530,clip_26_1940,77,13248,13247,bicycle,ride,125,101,132,120,123,112,134,120
20200530,clip_26_1940,78,13248,13247,bicycle,ride,126,101,133,120,124,112,134,121
